9.2	5000
9.2	7215
6.9	157
6.9	272
7.3	433
7.3 451
5.4	133
4.7	233
4.8	269
6.7	281
5.0	24
7.1	421
7.0	300
7.0	732
7.4	3850
8.3	1200
9.3	5000
9.3	10800
4.8	41.9	
7	375	
6.4	155.9
5.7		65.9
7.7		621.9
6		113.1	
5		57
6.8		127.9	
6.5		241.7
6		126.2	
6.7		226.7	
5.7		122.1
6.5		95.9
6.6		199.7	
4.9		43.9	
6.3		139.9
7.8		888.8	
8.1		1253.7	
7.5		794.3	
7.2		289.8		
3.6		13.2	
5.8		104.4	
4.2		33.7	
4.3		36.2
5.8		73.3
4.9		54.4	
6.8		110
