6.4 29.6
5.5 17.2
7.2 29.9
5.8 26.1
6.0 45.3
5.3 13.4
5.1 18.7
5.8 15.6
5.0 15.2
4.8 9.4
5.2 20.3
5.2 14.1
7.8 156.1
5.2 20.4
5.0 5.6
4.8 10.1
5.0 15.8
5.5 24.4
